batch_size,lr,optimizer,model,model_params,mixup_alpha,smoothing_prob,num_params,best_val_acc_mean,best_val_acc_std,final_val_acc_mean,final_val_acc_std,test_acc_mean,test_acc_std
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 1}",0.0,0.0,73544,0.99667,0.00577,0.99333,0.00577,0.95667,0.01155
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 1}",0.0,0.5,73544,0.99667,0.00577,0.99333,0.00577,0.92667,0.03215
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 1}",0.4,0.0,73544,1.0,0.0,0.99667,0.00577,0.94667,0.04163
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 1}",0.4,0.5,73544,1.0,0.0,0.99333,0.00577,0.97,0.02
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 2}",0.0,0.0,172872,0.99667,0.00577,0.99667,0.00577,0.94,0.02646
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 2}",0.0,0.5,172872,1.0,0.0,0.99667,0.00577,0.95333,0.03786
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 2}",0.4,0.0,172872,1.0,0.0,0.99333,0.00577,0.95667,0.02517
32,0.0007,adam,CNN_BiLSTM_TemporalAttention,"{'input_dim': 30, 'cnn_channels': 64, 'lstm_hidden_dim': 64, 'lstm_layers': 2}",0.4,0.5,172872,1.0,0.0,0.99667,0.00577,0.92333,0.06028
32,0.0007,adam,CustomECAResNet1D,{'input_channels': 30},0.0,0.0,1872531,1.0,0.0,1.0,0.0,0.93,0.03606
32,0.0007,adam,CustomECAResNet1D,{'input_channels': 30},0.0,0.5,1872531,1.0,0.0,1.0,0.0,0.92,0.03464
32,0.0007,adam,CustomECAResNet1D,{'input_channels': 30},0.4,0.0,1872531,1.0,0.0,1.0,0.0,0.94,0.01
32,0.0007,adam,CustomECAResNet1D,{'input_channels': 30},0.4,0.5,1872531,1.0,0.0,1.0,0.0,0.9,0.05292
32,0.0007,adam,CustomResNet1D,{'input_channels': 30},0.0,0.0,1872519,1.0,0.0,1.0,0.0,0.93667,0.04509
32,0.0007,adam,CustomResNet1D,{'input_channels': 30},0.0,0.5,1872519,1.0,0.0,1.0,0.0,0.92,0.02
32,0.0007,adam,CustomResNet1D,{'input_channels': 30},0.4,0.0,1872519,1.0,0.0,1.0,0.0,0.88,0.06557
32,0.0007,adam,CustomResNet1D,{'input_channels': 30},0.4,0.5,1872519,1.0,0.0,0.99333,0.01155,0.91667,0.04509
32,0.0007,adam,LSTM_HumanFi,"{'input_dim': 30, 'hidden_dim': 128, 'num_layers': 1, 'bidirectional': False, 'dropout': 0.2}",0.0,0.0,82823,0.98667,0.00577,0.98333,0.01155,0.89667,0.01528
