2025-03-12T16:29:57.535192,"[99.0, 81.0, 96.0, 62.0, 98.0, 68.0, 60.0, 27.0, 78.0, 79.0, 86.0, 96.0, 71.0, 70.0, 59.0, 48.0, 77.0, 90.0, 68.0, 55.0, 78.0, 57.0, 91.0, 44.0, 85.0, 60.0, 71.0, 31.0, 76.0, 65.0, 72.0, 68.0]",2025-03-12T16:29:57.549255,"[79.0, 76.0, 74.0, 76.0, 68.0, 72.0, 51.0, 70.0, 74.0, 67.0, 75.0, 74.0, 78.0, 70.0, 75.0, 73.0, 66.0, 68.0, 62.0, 68.0, 71.0, 65.0, 75.0, 63.0, 77.0, 64.0, 69.0, 49.0, 71.0, 68.0, 73.0, 74.0]"
2025-03-12T16:29:57.606739,"[100.0, 82.0, 95.0, 63.0, 100.0, 70.0, 60.0, 28.0, 82.0, 84.0, 90.0, 100.0, 74.0, 69.0, 61.0, 50.0, 81.0, 89.0, 72.0, 57.0, 82.0, 61.0, 94.0, 47.0, 88.0, 60.0, 71.0, 34.0, 79.0, 64.0, 72.0, 72.0]",2025-03-12T16:29:57.620550,"[75.0, 74.0, 73.0, 75.0, 66.0, 72.0, 50.0, 68.0, 74.0, 65.0, 75.0, 70.0, 74.0, 68.0, 71.0, 69.0, 62.0, 67.0, 59.0, 64.0, 66.0, 61.0, 71.0, 57.0, 75.0, 61.0, 68.0, 46.0, 68.0, 67.0, 67.0, 73.0]"
2025-03-12T16:29:57.686562,"[104.0, 84.0, 100.0, 66.0, 101.0, 72.0, 63.0, 28.0, 82.0, 83.0, 92.0, 101.0, 74.0, 71.0, 64.0, 51.0, 83.0, 91.0, 74.0, 60.0, 85.0, 62.0, 97.0, 50.0, 94.0, 64.0, 77.0, 38.0, 86.0, 73.0, 84.0, 78.0]",2025-03-12T16:29:57.710544,"[78.0, 75.0, 76.0, 75.0, 66.0, 70.0, 49.0, 68.0, 72.0, 64.0, 75.0, 72.0, 73.0, 67.0, 71.0, 69.0, 62.0, 67.0, 58.0, 64.0, 66.0, 62.0, 70.0, 55.0, 74.0, 58.0, 65.0, 42.0, 66.0, 63.0, 64.0, 70.0]"
2025-03-12T16:29:57.755293,"[103.0, 83.0, 98.0, 64.0, 99.0, 72.0, 61.0, 27.0, 81.0, 81.0, 88.0, 98.0, 71.0, 69.0, 58.0, 49.0, 78.0, 90.0, 72.0, 56.0, 80.0, 60.0, 95.0, 45.0, 90.0, 60.0, 72.0, 33.0, 81.0, 65.0, 72.0, 71.0]",2025-03-12T16:29:57.790648,"[79.0, 75.0, 77.0, 78.0, 67.0, 73.0, 52.0, 71.0, 74.0, 66.0, 76.0, 73.0, 76.0, 70.0, 75.0, 74.0, 65.0, 68.0, 61.0, 68.0, 68.0, 64.0, 75.0, 60.0, 77.0, 63.0, 68.0, 46.0, 69.0, 68.0, 69.0, 75.0]"
2025-03-12T16:29:57.825288,"[104.0, 86.0, 99.0, 65.0, 101.0, 67.0, 58.0, 27.0, 79.0, 80.0, 89.0, 99.0, 71.0, 70.0, 55.0, 47.0, 78.0, 85.0, 69.0, 55.0, 80.0, 57.0, 92.0, 44.0, 88.0, 59.0, 71.0, 29.0, 75.0, 66.0, 73.0, 66.0]",2025-03-12T16:29:57.859303,"[75.0, 74.0, 75.0, 78.0, 66.0, 72.0, 50.0, 69.0, 72.0, 66.0, 76.0, 74.0, 77.0, 71.0, 75.0, 73.0, 66.0, 69.0, 63.0, 67.0, 69.0, 66.0, 73.0, 61.0, 76.0, 62.0, 68.0, 48.0, 69.0, 67.0, 69.0, 73.0]"
2025-03-12T16:29:57.906552,"[103.0, 85.0, 100.0, 64.0, 102.0, 72.0, 63.0, 27.0, 83.0, 83.0, 92.0, 101.0, 74.0, 72.0, 64.0, 50.0, 80.0, 91.0, 74.0, 60.0, 85.0, 59.0, 95.0, 49.0, 91.0, 62.0, 74.0, 33.0, 83.0, 71.0, 78.0, 75.0]",2025-03-12T16:29:57.930620,"[79.0, 75.0, 74.0, 75.0, 68.0, 73.0, 51.0, 70.0, 73.0, 67.0, 77.0, 74.0, 77.0, 70.0, 76.0, 71.0, 65.0, 67.0, 62.0, 67.0, 69.0, 64.0, 73.0, 62.0, 76.0, 63.0, 69.0, 47.0, 69.0, 68.0, 69.0, 74.0]"
2025-03-12T16:29:57.976476,"[99.0, 84.0, 98.0, 64.0, 100.0, 68.0, 59.0, 28.0, 78.0, 78.0, 85.0, 96.0, 70.0, 66.0, 52.0, 45.0, 71.0, 85.0, 67.0, 54.0, 76.0, 55.0, 86.0, 37.0, 78.0, 54.0, 66.0, 25.0, 71.0, 58.0, 64.0, 64.0]",2025-03-12T16:29:58.012350,"[77.0, 76.0, 76.0, 76.0, 68.0, 72.0, 50.0, 70.0, 75.0, 66.0, 76.0, 75.0, 76.0, 70.0, 76.0, 73.0, 65.0, 69.0, 62.0, 70.0, 70.0, 66.0, 76.0, 63.0, 76.0, 65.0, 68.0, 48.0, 70.0, 69.0, 71.0, 74.0]"
2025-03-12T16:29:58.045316,"[104.0, 83.0, 99.0, 65.0, 101.0, 69.0, 63.0, 28.0, 81.0, 86.0, 93.0, 102.0, 76.0, 71.0, 63.0, 53.0, 84.0, 93.0, 79.0, 60.0, 88.0, 64.0, 97.0, 52.0, 94.0, 64.0, 77.0, 37.0, 85.0, 72.0, 84.0, 77.0]",2025-03-12T16:29:58.079442,"[77.0, 74.0, 75.0, 78.0, 68.0, 73.0, 52.0, 71.0, 73.0, 68.0, 76.0, 75.0, 75.0, 70.0, 75.0, 72.0, 66.0, 68.0, 61.0, 69.0, 72.0, 67.0, 74.0, 63.0, 76.0, 66.0, 69.0, 50.0, 73.0, 70.0, 71.0, 74.0]"
2025-03-12T16:29:58.115440,"[105.0, 86.0, 99.0, 66.0, 102.0, 73.0, 65.0, 28.0, 82.0, 85.0, 92.0, 101.0, 76.0, 73.0, 66.0, 52.0, 82.0, 92.0, 76.0, 61.0, 87.0, 62.0, 96.0, 50.0, 94.0, 64.0, 76.0, 35.0, 84.0, 71.0, 81.0, 77.0]",2025-03-12T16:29:58.149251,"[79.0, 75.0, 75.0, 77.0, 67.0, 71.0, 51.0, 69.0, 73.0, 66.0, 76.0, 73.0, 76.0, 70.0, 76.0, 72.0, 66.0, 68.0, 60.0, 68.0, 71.0, 64.0, 75.0, 61.0, 75.0, 64.0, 69.0, 49.0, 70.0, 69.0, 71.0, 76.0]"
2025-03-12T16:29:58.186617,"[104.0, 83.0, 98.0, 65.0, 99.0, 70.0, 61.0, 28.0, 82.0, 83.0, 92.0, 101.0, 72.0, 71.0, 63.0, 50.0, 82.0, 91.0, 74.0, 60.0, 83.0, 59.0, 95.0, 47.0, 90.0, 62.0, 73.0, 31.0, 80.0, 67.0, 76.0, 74.0]",2025-03-12T16:29:58.219235,"[76.0, 74.0, 75.0, 75.0, 65.0, 69.0, 48.0, 67.0, 73.0, 64.0, 74.0, 72.0, 76.0, 68.0, 71.0, 70.0, 62.0, 67.0, 59.0, 64.0, 65.0, 61.0, 69.0, 56.0, 74.0, 60.0, 65.0, 41.0, 65.0, 64.0, 65.0, 70.0]"
2025-03-12T16:29:58.255268,"[99.0, 82.0, 97.0, 62.0, 98.0, 66.0, 59.0, 27.0, 79.0, 78.0, 87.0, 94.0, 72.0, 68.0, 54.0, 46.0, 76.0, 86.0, 68.0, 56.0, 77.0, 57.0, 91.0, 42.0, 84.0, 57.0, 67.0, 26.0, 72.0, 59.0, 66.0, 63.0]",2025-03-12T16:29:58.290614,"[76.0, 72.0, 73.0, 75.0, 64.0, 68.0, 49.0, 68.0, 72.0, 61.0, 73.0, 69.0, 72.0, 67.0, 72.0, 69.0, 61.0, 67.0, 58.0, 63.0, 62.0, 59.0, 67.0, 53.0, 72.0, 55.0, 62.0, 40.0, 64.0, 62.0, 60.0, 67.0]"
2025-03-12T16:29:58.331141,"[102.0, 84.0, 98.0, 63.0, 101.0, 69.0, 63.0, 29.0, 81.0, 82.0, 90.0, 97.0, 70.0, 69.0, 59.0, 48.0, 79.0, 87.0, 71.0, 58.0, 84.0, 60.0, 92.0, 45.0, 87.0, 59.0, 70.0, 29.0, 76.0, 64.0, 70.0, 67.0]",2025-03-12T16:29:58.370536,"[77.0, 75.0, 75.0, 78.0, 69.0, 73.0, 53.0, 71.0, 73.0, 67.0, 76.0, 75.0, 76.0, 71.0, 76.0, 72.0, 66.0, 68.0, 62.0, 69.0, 72.0, 67.0, 76.0, 62.0, 76.0, 66.0, 71.0, 50.0, 72.0, 70.0, 73.0, 76.0]"
2025-03-12T16:29:58.405434,"[104.0, 85.0, 99.0, 65.0, 102.0, 70.0, 62.0, 27.0, 83.0, 82.0, 89.0, 99.0, 72.0, 69.0, 60.0, 48.0, 78.0, 89.0, 71.0, 59.0, 83.0, 59.0, 93.0, 45.0, 89.0, 60.0, 72.0, 32.0, 78.0, 67.0, 77.0, 69.0]",2025-03-12T16:29:58.439254,"[78.0, 74.0, 75.0, 76.0, 66.0, 71.0, 50.0, 68.0, 72.0, 64.0, 76.0, 72.0, 76.0, 70.0, 75.0, 72.0, 64.0, 68.0, 59.0, 66.0, 66.0, 63.0, 72.0, 60.0, 77.0, 62.0, 66.0, 45.0, 68.0, 67.0, 69.0, 72.0]"
2025-03-12T16:29:58.475331,"[103.0, 84.0, 97.0, 63.0, 100.0, 70.0, 60.0, 27.0, 80.0, 81.0, 89.0, 97.0, 70.0, 68.0, 56.0, 47.0, 77.0, 87.0, 68.0, 56.0, 78.0, 54.0, 87.0, 43.0, 85.0, 57.0, 68.0, 26.0, 72.0, 60.0, 69.0, 63.0]",2025-03-12T16:29:58.510587,"[77.0, 73.0, 75.0, 76.0, 67.0, 71.0, 51.0, 69.0, 72.0, 65.0, 76.0, 74.0, 75.0, 70.0, 74.0, 72.0, 63.0, 67.0, 60.0, 65.0, 66.0, 62.0, 71.0, 56.0, 75.0, 61.0, 66.0, 44.0, 68.0, 67.0, 66.0, 72.0]"
2025-03-12T16:29:58.546531,"[104.0, 85.0, 98.0, 66.0, 102.0, 73.0, 66.0, 28.0, 84.0, 87.0, 94.0, 103.0, 78.0, 73.0, 70.0, 54.0, 88.0, 94.0, 81.0, 65.0, 94.0, 72.0, 102.0, 59.0, 100.0, 70.0, 82.0, 46.0, 95.0, 81.0, 97.0, 90.0]",2025-03-12T16:29:58.589236,"[79.0, 76.0, 75.0, 77.0, 69.0, 74.0, 53.0, 72.0, 74.0, 67.0, 77.0, 74.0, 78.0, 71.0, 76.0, 72.0, 67.0, 68.0, 64.0, 70.0, 71.0, 66.0, 77.0, 65.0, 77.0, 65.0, 71.0, 51.0, 73.0, 69.0, 72.0, 75.0]"
2025-03-12T16:29:58.638341,"[103.0, 83.0, 96.0, 63.0, 98.0, 68.0, 59.0, 28.0, 80.0, 78.0, 88.0, 98.0, 72.0, 70.0, 58.0, 49.0, 79.0, 88.0, 70.0, 55.0, 82.0, 57.0, 92.0, 41.0, 84.0, 57.0, 70.0, 27.0, 74.0, 62.0, 70.0, 66.0]",2025-03-12T16:29:58.660081,"[78.0, 74.0, 75.0, 76.0, 67.0, 71.0, 49.0, 69.0, 71.0, 65.0, 75.0, 71.0, 76.0, 68.0, 73.0, 72.0, 64.0, 67.0, 61.0, 66.0, 65.0, 63.0, 73.0, 59.0, 76.0, 63.0, 69.0, 47.0, 70.0, 67.0, 69.0, 74.0]"
2025-03-12T16:29:58.706503,"[101.0, 84.0, 97.0, 63.0, 97.0, 69.0, 61.0, 28.0, 82.0, 81.0, 88.0, 97.0, 72.0, 70.0, 57.0, 46.0, 74.0, 89.0, 69.0, 53.0, 77.0, 55.0, 92.0, 44.0, 86.0, 58.0, 69.0, 29.0, 74.0, 59.0, 72.0, 67.0]",2025-03-12T16:29:58.729273,"[74.0, 74.0, 74.0, 75.0, 63.0, 67.0, 47.0, 68.0, 71.0, 63.0, 73.0, 69.0, 71.0, 64.0, 68.0, 67.0, 59.0, 66.0, 57.0, 61.0, 61.0, 57.0, 65.0, 52.0, 72.0, 56.0, 61.0, 39.0, 65.0, 63.0, 62.0, 71.0]"
2025-03-12T16:29:58.786520,"[104.0, 83.0, 98.0, 64.0, 101.0, 70.0, 61.0, 28.0, 81.0, 81.0, 90.0, 96.0, 72.0, 70.0, 59.0, 49.0, 78.0, 88.0, 70.0, 58.0, 82.0, 56.0, 90.0, 44.0, 87.0, 59.0, 71.0, 28.0, 77.0, 66.0, 73.0, 66.0]",2025-03-12T16:29:58.799256,"[71.0, 71.0, 70.0, 71.0, 59.0, 61.0, 44.0, 62.0, 69.0, 57.0, 72.0, 64.0, 70.0, 60.0, 64.0, 63.0, 56.0, 64.0, 51.0, 55.0, 56.0, 56.0, 61.0, 45.0, 67.0, 49.0, 56.0, 32.0, 56.0, 54.0, 55.0, 65.0]"
2025-03-12T16:29:58.856572,"[99.0, 82.0, 94.0, 60.0, 96.0, 64.0, 55.0, 26.0, 76.0, 74.0, 83.0, 92.0, 69.0, 67.0, 51.0, 44.0, 71.0, 86.0, 65.0, 52.0, 73.0, 53.0, 87.0, 39.0, 80.0, 54.0, 64.0, 23.0, 70.0, 58.0, 65.0, 62.0]",2025-03-12T16:29:58.870709,"[77.0, 75.0, 75.0, 77.0, 67.0, 72.0, 52.0, 71.0, 73.0, 66.0, 77.0, 75.0, 76.0, 71.0, 77.0, 73.0, 67.0, 68.0, 60.0, 69.0, 72.0, 67.0, 75.0, 62.0, 76.0, 65.0, 70.0, 50.0, 72.0, 70.0, 72.0, 74.0]"
2025-03-12T16:29:58.925265,"[105.0, 84.0, 100.0, 65.0, 104.0, 71.0, 63.0, 28.0, 82.0, 84.0, 93.0, 99.0, 73.0, 72.0, 61.0, 52.0, 82.0, 90.0, 72.0, 58.0, 84.0, 62.0, 97.0, 47.0, 90.0, 61.0, 71.0, 33.0, 82.0, 68.0, 79.0, 73.0]",2025-03-12T16:29:58.939278,"[75.0, 70.0, 73.0, 73.0, 64.0, 67.0, 47.0, 67.0, 72.0, 61.0, 74.0, 69.0, 72.0, 64.0, 69.0, 68.0, 58.0, 66.0, 56.0, 60.0, 60.0, 58.0, 64.0, 50.0, 69.0, 53.0, 60.0, 37.0, 62.0, 59.0, 58.0, 68.0]"
2025-03-12T16:29:58.996636,"[102.0, 84.0, 97.0, 63.0, 98.0, 69.0, 61.0, 27.0, 82.0, 83.0, 92.0, 98.0, 72.0, 71.0, 58.0, 47.0, 77.0, 90.0, 69.0, 57.0, 81.0, 57.0, 91.0, 43.0, 88.0, 58.0, 69.0, 29.0, 77.0, 65.0, 72.0, 68.0]",2025-03-12T16:29:59.010099,"[77.0, 74.0, 75.0, 75.0, 65.0, 71.0, 51.0, 70.0, 75.0, 66.0, 75.0, 73.0, 76.0, 69.0, 73.0, 72.0, 66.0, 67.0, 61.0, 67.0, 68.0, 65.0, 74.0, 62.0, 76.0, 63.0, 68.0, 47.0, 70.0, 68.0, 70.0, 74.0]"
2025-03-12T16:29:59.065262,"[95.0, 79.0, 91.0, 61.0, 93.0, 67.0, 58.0, 26.0, 77.0, 77.0, 85.0, 93.0, 69.0, 66.0, 57.0, 46.0, 75.0, 84.0, 67.0, 55.0, 78.0, 56.0, 90.0, 44.0, 85.0, 59.0, 70.0, 33.0, 77.0, 64.0, 73.0, 70.0]",2025-03-12T16:29:59.089416,"[77.0, 75.0, 74.0, 77.0, 66.0, 71.0, 50.0, 69.0, 73.0, 64.0, 77.0, 72.0, 74.0, 69.0, 72.0, 70.0, 63.0, 67.0, 58.0, 64.0, 67.0, 63.0, 73.0, 58.0, 76.0, 61.0, 66.0, 45.0, 69.0, 66.0, 68.0, 73.0]"
2025-03-12T16:29:59.135259,"[105.0, 86.0, 97.0, 65.0, 101.0, 71.0, 62.0, 27.0, 83.0, 87.0, 92.0, 103.0, 76.0, 71.0, 61.0, 51.0, 81.0, 93.0, 74.0, 59.0, 86.0, 63.0, 99.0, 49.0, 92.0, 62.0, 74.0, 35.0, 83.0, 67.0, 77.0, 74.0]",2025-03-12T16:29:59.169285,"[75.0, 74.0, 75.0, 75.0, 65.0, 70.0, 49.0, 68.0, 72.0, 63.0, 74.0, 71.0, 75.0, 66.0, 71.0, 69.0, 60.0, 67.0, 57.0, 64.0, 62.0, 58.0, 67.0, 54.0, 72.0, 56.0, 63.0, 38.0, 64.0, 61.0, 62.0, 70.0]"
2025-03-12T16:29:59.206473,"[102.0, 84.0, 97.0, 65.0, 99.0, 69.0, 63.0, 27.0, 82.0, 81.0, 90.0, 99.0, 72.0, 69.0, 58.0, 49.0, 79.0, 88.0, 74.0, 58.0, 80.0, 61.0, 93.0, 45.0, 88.0, 62.0, 73.0, 31.0, 78.0, 65.0, 74.0, 71.0]",2025-03-12T16:29:59.241108,"[78.0, 74.0, 75.0, 77.0, 68.0, 70.0, 50.0, 69.0, 75.0, 66.0, 76.0, 74.0, 77.0, 70.0, 76.0, 71.0, 65.0, 68.0, 61.0, 67.0, 71.0, 67.0, 75.0, 63.0, 77.0, 66.0, 69.0, 48.0, 70.0, 70.0, 73.0, 74.0]"
2025-03-12T16:29:59.275232,"[105.0, 83.0, 97.0, 65.0, 99.0, 71.0, 65.0, 28.0, 81.0, 82.0, 89.0, 96.0, 72.0, 70.0, 60.0, 49.0, 79.0, 87.0, 70.0, 55.0, 82.0, 60.0, 96.0, 45.0, 90.0, 62.0, 73.0, 35.0, 82.0, 67.0, 76.0, 73.0]",2025-03-12T16:29:59.320482,"[76.0, 73.0, 74.0, 74.0, 63.0, 68.0, 47.0, 67.0, 72.0, 63.0, 73.0, 69.0, 72.0, 66.0, 70.0, 70.0, 61.0, 67.0, 58.0, 62.0, 63.0, 59.0, 68.0, 55.0, 72.0, 58.0, 64.0, 42.0, 67.0, 65.0, 66.0, 71.0]"
2025-03-12T16:29:59.346530,"[103.0, 83.0, 95.0, 63.0, 97.0, 66.0, 57.0, 27.0, 78.0, 76.0, 87.0, 95.0, 70.0, 69.0, 55.0, 45.0, 74.0, 88.0, 69.0, 55.0, 78.0, 54.0, 89.0, 41.0, 86.0, 55.0, 69.0, 27.0, 74.0, 59.0, 66.0, 65.0]",2025-03-12T16:29:59.400600,"[77.0, 74.0, 75.0, 76.0, 66.0, 69.0, 49.0, 68.0, 73.0, 64.0, 75.0, 72.0, 74.0, 69.0, 73.0, 71.0, 63.0, 67.0, 59.0, 64.0, 66.0, 62.0, 72.0, 57.0, 74.0, 59.0, 66.0, 43.0, 68.0, 66.0, 65.0, 72.0]"
2025-03-12T16:29:59.416571,"[100.0, 85.0, 97.0, 64.0, 99.0, 70.0, 61.0, 27.0, 82.0, 82.0, 92.0, 100.0, 75.0, 73.0, 64.0, 50.0, 81.0, 91.0, 75.0, 59.0, 87.0, 62.0, 97.0, 49.0, 90.0, 63.0, 77.0, 37.0, 85.0, 68.0, 80.0, 76.0]",2025-03-12T16:29:59.470648,"[78.0, 75.0, 76.0, 78.0, 68.0, 72.0, 50.0, 70.0, 74.0, 66.0, 77.0, 75.0, 76.0, 70.0, 77.0, 73.0, 66.0, 66.0, 62.0, 69.0, 71.0, 65.0, 74.0, 63.0, 75.0, 65.0, 69.0, 51.0, 71.0, 69.0, 73.0, 74.0]"
2025-03-12T16:29:59.496548,"[102.0, 86.0, 99.0, 66.0, 102.0, 70.0, 61.0, 28.0, 83.0, 85.0, 92.0, 100.0, 72.0, 70.0, 62.0, 51.0, 82.0, 90.0, 71.0, 61.0, 85.0, 62.0, 96.0, 47.0, 89.0, 63.0, 74.0, 35.0, 84.0, 67.0, 78.0, 74.0]",2025-03-12T16:29:59.550637,"[78.0, 74.0, 74.0, 77.0, 68.0, 72.0, 52.0, 69.0, 74.0, 68.0, 76.0, 75.0, 78.0, 71.0, 75.0, 73.0, 66.0, 68.0, 64.0, 69.0, 72.0, 66.0, 75.0, 64.0, 76.0, 66.0, 71.0, 50.0, 70.0, 69.0, 73.0, 74.0]"
2025-03-12T16:29:59.576498,"[103.0, 84.0, 96.0, 65.0, 99.0, 69.0, 62.0, 28.0, 81.0, 84.0, 92.0, 99.0, 71.0, 70.0, 58.0, 49.0, 81.0, 89.0, 69.0, 57.0, 81.0, 58.0, 96.0, 45.0, 87.0, 60.0, 70.0, 28.0, 78.0, 61.0, 72.0, 67.0]",2025-03-12T16:29:59.619272,"[76.0, 74.0, 74.0, 72.0, 63.0, 69.0, 47.0, 68.0, 72.0, 62.0, 74.0, 69.0, 73.0, 67.0, 69.0, 69.0, 61.0, 67.0, 57.0, 62.0, 61.0, 59.0, 67.0, 53.0, 74.0, 57.0, 63.0, 41.0, 64.0, 64.0, 62.0, 70.0]"
