2025-03-13T15:09:37.394429,"[84.0, 82.0, 85.0, 78.0, 85.0, 76.0, 70.0, 51.0, 81.0, 78.0, 82.0, 83.0, 76.0, 76.0, 65.0, 65.0, 78.0, 81.0, 70.0, 69.0, 74.0, 68.0, 80.0, 57.0, 78.0, 67.0, 71.0, 45.0, 69.0, 68.0, 66.0, 66.0]"
2025-03-13T15:09:37.464435,"[86.0, 82.0, 86.0, 76.0, 86.0, 75.0, 70.0, 51.0, 80.0, 77.0, 82.0, 79.0, 72.0, 74.0, 59.0, 61.0, 75.0, 77.0, 65.0, 66.0, 69.0, 63.0, 78.0, 50.0, 76.0, 64.0, 68.0, 39.0, 67.0, 62.0, 60.0, 60.0]"
2025-03-13T15:09:37.534342,"[92.0, 88.0, 92.0, 86.0, 95.0, 85.0, 80.0, 53.0, 88.0, 86.0, 90.0, 89.0, 83.0, 83.0, 72.0, 73.0, 88.0, 89.0, 79.0, 79.0, 85.0, 77.0, 89.0, 67.0, 89.0, 79.0, 86.0, 58.0, 86.0, 82.0, 80.0, 82.0]"
2025-03-13T15:09:37.605558,"[92.0, 88.0, 92.0, 83.0, 92.0, 82.0, 76.0, 56.0, 88.0, 84.0, 90.0, 89.0, 82.0, 83.0, 69.0, 73.0, 86.0, 88.0, 79.0, 79.0, 83.0, 78.0, 89.0, 65.0, 88.0, 77.0, 84.0, 53.0, 82.0, 77.0, 77.0, 79.0]"
2025-03-13T15:09:37.684352,"[86.0, 83.0, 83.0, 76.0, 85.0, 76.0, 70.0, 50.0, 80.0, 78.0, 83.0, 82.0, 76.0, 76.0, 65.0, 65.0, 79.0, 80.0, 71.0, 70.0, 75.0, 70.0, 81.0, 58.0, 81.0, 70.0, 74.0, 48.0, 74.0, 70.0, 70.0, 70.0]"
2025-03-13T15:09:37.755617,"[83.0, 81.0, 85.0, 76.0, 86.0, 76.0, 72.0, 50.0, 82.0, 80.0, 82.0, 82.0, 75.0, 76.0, 60.0, 62.0, 77.0, 79.0, 68.0, 68.0, 70.0, 67.0, 79.0, 51.0, 77.0, 66.0, 69.0, 43.0, 70.0, 65.0, 64.0, 67.0]"
2025-03-13T15:09:37.834284,"[85.0, 83.0, 85.0, 79.0, 86.0, 79.0, 74.0, 49.0, 82.0, 80.0, 85.0, 86.0, 77.0, 78.0, 66.0, 67.0, 81.0, 83.0, 73.0, 72.0, 77.0, 71.0, 81.0, 60.0, 81.0, 74.0, 77.0, 53.0, 79.0, 74.0, 75.0, 75.0]"
2025-03-13T15:09:37.905703,"[85.0, 81.0, 88.0, 79.0, 87.0, 77.0, 72.0, 50.0, 82.0, 78.0, 83.0, 81.0, 76.0, 75.0, 64.0, 65.0, 78.0, 80.0, 69.0, 68.0, 73.0, 68.0, 79.0, 57.0, 78.0, 69.0, 73.0, 44.0, 73.0, 70.0, 67.0, 71.0]"
2025-03-13T15:09:37.974332,"[85.0, 81.0, 84.0, 78.0, 87.0, 78.0, 71.0, 51.0, 83.0, 79.0, 84.0, 83.0, 76.0, 77.0, 65.0, 67.0, 81.0, 82.0, 72.0, 72.0, 77.0, 71.0, 83.0, 60.0, 82.0, 71.0, 75.0, 51.0, 77.0, 72.0, 72.0, 74.0]"
2025-03-13T15:09:38.055574,"[89.0, 86.0, 92.0, 81.0, 92.0, 81.0, 74.0, 54.0, 86.0, 83.0, 89.0, 83.0, 77.0, 82.0, 64.0, 65.0, 81.0, 85.0, 71.0, 70.0, 73.0, 67.0, 81.0, 52.0, 79.0, 69.0, 73.0, 37.0, 68.0, 65.0, 62.0, 62.0]"
