2025-03-13T16:53:03.235388,"[88.0, 85.0, 90.0, 80.0, 89.0, 78.0, 72.0, 50.0, 84.0, 81.0, 86.0, 85.0, 77.0, 76.0, 65.0, 66.0, 80.0, 84.0, 69.0, 71.0, 77.0, 69.0, 82.0, 54.0, 82.0, 69.0, 76.0, 43.0, 76.0, 73.0, 70.0, 74.0]"
2025-03-13T16:53:03.305134,"[98.0, 92.0, 96.0, 88.0, 100.0, 88.0, 81.0, 54.0, 93.0, 90.0, 95.0, 94.0, 84.0, 85.0, 75.0, 76.0, 94.0, 93.0, 82.0, 81.0, 88.0, 84.0, 95.0, 69.0, 94.0, 82.0, 90.0, 58.0, 91.0, 88.0, 87.0, 87.0]"
2025-03-13T16:53:03.374489,"[90.0, 86.0, 90.0, 83.0, 92.0, 82.0, 76.0, 50.0, 86.0, 83.0, 88.0, 87.0, 79.0, 80.0, 67.0, 68.0, 83.0, 84.0, 72.0, 72.0, 76.0, 73.0, 84.0, 55.0, 83.0, 70.0, 77.0, 44.0, 76.0, 70.0, 67.0, 71.0]"
2025-03-13T16:53:03.454325,"[91.0, 86.0, 89.0, 82.0, 91.0, 81.0, 78.0, 50.0, 87.0, 83.0, 86.0, 88.0, 80.0, 79.0, 70.0, 67.0, 83.0, 85.0, 74.0, 74.0, 77.0, 73.0, 86.0, 59.0, 86.0, 71.0, 78.0, 47.0, 78.0, 73.0, 73.0, 73.0]"
2025-03-13T16:53:03.534324,"[83.0, 77.0, 82.0, 75.0, 85.0, 73.0, 67.0, 46.0, 79.0, 74.0, 78.0, 77.0, 69.0, 71.0, 58.0, 58.0, 74.0, 78.0, 64.0, 64.0, 67.0, 63.0, 75.0, 47.0, 72.0, 61.0, 65.0, 34.0, 65.0, 61.0, 58.0, 59.0]"
2025-03-13T16:53:03.605695,"[90.0, 84.0, 90.0, 82.0, 92.0, 79.0, 73.0, 51.0, 81.0, 79.0, 87.0, 83.0, 75.0, 77.0, 65.0, 65.0, 79.0, 82.0, 67.0, 68.0, 71.0, 67.0, 82.0, 50.0, 79.0, 66.0, 71.0, 37.0, 70.0, 66.0, 64.0, 68.0]"
2025-03-13T16:53:03.684477,"[88.0, 86.0, 88.0, 78.0, 92.0, 78.0, 70.0, 49.0, 83.0, 79.0, 83.0, 79.0, 73.0, 76.0, 61.0, 63.0, 77.0, 81.0, 66.0, 66.0, 69.0, 65.0, 79.0, 49.0, 78.0, 67.0, 70.0, 35.0, 66.0, 66.0, 61.0, 62.0]"
2025-03-13T16:53:03.765934,"[84.0, 80.0, 85.0, 74.0, 84.0, 73.0, 67.0, 46.0, 80.0, 74.0, 79.0, 78.0, 71.0, 73.0, 60.0, 61.0, 75.0, 76.0, 66.0, 65.0, 69.0, 65.0, 77.0, 51.0, 75.0, 62.0, 69.0, 40.0, 68.0, 66.0, 64.0, 65.0]"
2025-03-13T16:53:03.835666,"[98.0, 92.0, 95.0, 88.0, 98.0, 87.0, 81.0, 54.0, 94.0, 88.0, 93.0, 94.0, 85.0, 86.0, 75.0, 74.0, 92.0, 90.0, 80.0, 81.0, 87.0, 82.0, 95.0, 66.0, 95.0, 82.0, 88.0, 59.0, 88.0, 85.0, 86.0, 86.0]"
2025-03-13T16:53:03.915578,"[90.0, 85.0, 89.0, 81.0, 91.0, 81.0, 76.0, 50.0, 87.0, 83.0, 86.0, 85.0, 80.0, 78.0, 70.0, 68.0, 83.0, 85.0, 73.0, 73.0, 80.0, 73.0, 87.0, 62.0, 86.0, 74.0, 80.0, 49.0, 81.0, 76.0, 75.0, 77.0]"
2025-03-13T16:53:03.995586,"[89.0, 84.0, 89.0, 80.0, 91.0, 78.0, 70.0, 47.0, 85.0, 79.0, 86.0, 83.0, 76.0, 78.0, 64.0, 63.0, 80.0, 82.0, 68.0, 69.0, 75.0, 67.0, 82.0, 52.0, 81.0, 68.0, 74.0, 41.0, 76.0, 69.0, 67.0, 70.0]"
2025-03-13T16:53:04.085632,"[90.0, 86.0, 90.0, 81.0, 92.0, 81.0, 77.0, 48.0, 86.0, 84.0, 86.0, 86.0, 80.0, 78.0, 68.0, 68.0, 87.0, 85.0, 74.0, 75.0, 80.0, 74.0, 87.0, 60.0, 85.0, 72.0, 79.0, 47.0, 79.0, 75.0, 74.0, 76.0]"
2025-03-13T16:53:04.165614,"[89.0, 86.0, 91.0, 80.0, 91.0, 81.0, 75.0, 51.0, 87.0, 83.0, 87.0, 87.0, 80.0, 78.0, 67.0, 69.0, 83.0, 85.0, 72.0, 74.0, 79.0, 74.0, 86.0, 60.0, 84.0, 74.0, 79.0, 52.0, 81.0, 78.0, 78.0, 79.0]"
2025-03-13T16:53:04.245605,"[91.0, 86.0, 90.0, 82.0, 92.0, 84.0, 79.0, 51.0, 88.0, 85.0, 88.0, 89.0, 81.0, 81.0, 73.0, 72.0, 87.0, 87.0, 78.0, 76.0, 83.0, 80.0, 91.0, 68.0, 90.0, 77.0, 83.0, 56.0, 87.0, 82.0, 83.0, 83.0]"
2025-03-13T16:53:04.315713,"[87.0, 84.0, 87.0, 78.0, 89.0, 78.0, 73.0, 50.0, 85.0, 82.0, 86.0, 86.0, 78.0, 77.0, 65.0, 68.0, 82.0, 82.0, 73.0, 72.0, 75.0, 73.0, 84.0, 57.0, 85.0, 71.0, 75.0, 47.0, 77.0, 72.0, 71.0, 71.0]"
2025-03-13T16:53:04.395664,"[96.0, 92.0, 97.0, 86.0, 98.0, 86.0, 82.0, 53.0, 91.0, 89.0, 95.0, 93.0, 84.0, 85.0, 72.0, 74.0, 90.0, 92.0, 76.0, 79.0, 85.0, 81.0, 93.0, 65.0, 90.0, 78.0, 85.0, 51.0, 85.0, 80.0, 76.0, 78.0]"
2025-03-13T16:53:04.475604,"[94.0, 92.0, 96.0, 86.0, 99.0, 83.0, 76.0, 54.0, 91.0, 85.0, 89.0, 89.0, 82.0, 85.0, 68.0, 70.0, 87.0, 88.0, 73.0, 74.0, 78.0, 73.0, 88.0, 56.0, 84.0, 72.0, 78.0, 42.0, 75.0, 73.0, 68.0, 72.0]"
2025-03-13T16:53:04.555588,"[96.0, 88.0, 95.0, 87.0, 98.0, 89.0, 82.0, 56.0, 93.0, 89.0, 95.0, 94.0, 86.0, 85.0, 72.0, 74.0, 90.0, 91.0, 79.0, 79.0, 83.0, 78.0, 92.0, 64.0, 91.0, 76.0, 82.0, 51.0, 80.0, 77.0, 78.0, 79.0]"
2025-03-13T16:53:04.625609,"[89.0, 85.0, 91.0, 82.0, 93.0, 83.0, 78.0, 51.0, 88.0, 84.0, 87.0, 89.0, 79.0, 80.0, 70.0, 70.0, 87.0, 86.0, 75.0, 76.0, 81.0, 77.0, 89.0, 65.0, 88.0, 74.0, 83.0, 52.0, 83.0, 79.0, 79.0, 80.0]"
2025-03-13T16:53:04.705621,"[90.0, 86.0, 90.0, 82.0, 92.0, 82.0, 75.0, 51.0, 85.0, 82.0, 87.0, 87.0, 78.0, 78.0, 67.0, 69.0, 83.0, 85.0, 72.0, 74.0, 78.0, 72.0, 85.0, 58.0, 81.0, 72.0, 78.0, 45.0, 75.0, 71.0, 70.0, 72.0]"
2025-03-13T16:53:04.784332,"[90.0, 86.0, 89.0, 80.0, 92.0, 79.0, 75.0, 49.0, 87.0, 83.0, 89.0, 86.0, 79.0, 80.0, 71.0, 68.0, 85.0, 86.0, 74.0, 75.0, 78.0, 72.0, 86.0, 60.0, 86.0, 73.0, 80.0, 49.0, 80.0, 76.0, 74.0, 76.0]"
2025-03-13T16:53:04.855777,"[97.0, 92.0, 96.0, 87.0, 99.0, 88.0, 82.0, 55.0, 91.0, 91.0, 96.0, 95.0, 87.0, 86.0, 76.0, 74.0, 93.0, 92.0, 80.0, 81.0, 88.0, 81.0, 95.0, 66.0, 93.0, 80.0, 87.0, 54.0, 87.0, 82.0, 81.0, 83.0]"
2025-03-13T16:53:04.924481,"[98.0, 93.0, 98.0, 87.0, 100.0, 89.0, 84.0, 55.0, 94.0, 91.0, 96.0, 96.0, 87.0, 85.0, 75.0, 78.0, 94.0, 95.0, 81.0, 82.0, 87.0, 83.0, 94.0, 71.0, 96.0, 83.0, 89.0, 62.0, 93.0, 86.0, 89.0, 89.0]"
