2025-03-12T15:09:49.613350,"[85.0, 81.0, 80.0, 83.0, 72.0, 78.0, 53.0, 74.0, 76.0, 70.0, 80.0, 79.0, 82.0, 74.0, 80.0, 76.0, 70.0, 72.0, 65.0, 72.0, 74.0, 69.0, 79.0, 65.0, 83.0, 69.0, 73.0, 50.0, 74.0, 72.0, 75.0, 79.0]"
2025-03-12T15:09:49.700888,"[83.0, 79.0, 80.0, 82.0, 71.0, 76.0, 55.0, 75.0, 79.0, 72.0, 81.0, 79.0, 83.0, 75.0, 80.0, 78.0, 69.0, 72.0, 65.0, 73.0, 74.0, 70.0, 79.0, 66.0, 83.0, 67.0, 74.0, 52.0, 77.0, 74.0, 76.0, 80.0]"
2025-03-12T15:09:49.770774,"[83.0, 78.0, 81.0, 83.0, 73.0, 78.0, 54.0, 75.0, 78.0, 72.0, 80.0, 79.0, 80.0, 76.0, 81.0, 77.0, 69.0, 71.0, 66.0, 72.0, 76.0, 71.0, 80.0, 69.0, 81.0, 70.0, 76.0, 54.0, 75.0, 74.0, 77.0, 80.0]"
2025-03-12T15:09:49.841873,"[71.0, 68.0, 70.0, 71.0, 61.0, 65.0, 43.0, 63.0, 66.0, 58.0, 70.0, 65.0, 68.0, 60.0, 65.0, 63.0, 55.0, 61.0, 52.0, 58.0, 59.0, 57.0, 64.0, 50.0, 68.0, 53.0, 61.0, 38.0, 60.0, 60.0, 58.0, 65.0]"
2025-03-12T15:09:49.922615,"[84.0, 80.0, 81.0, 83.0, 70.0, 75.0, 53.0, 74.0, 79.0, 71.0, 81.0, 79.0, 80.0, 75.0, 80.0, 75.0, 68.0, 71.0, 63.0, 70.0, 72.0, 68.0, 77.0, 61.0, 81.0, 65.0, 70.0, 45.0, 73.0, 69.0, 69.0, 76.0]"
2025-03-12T15:09:49.991878,"[85.0, 80.0, 80.0, 82.0, 74.0, 79.0, 55.0, 75.0, 80.0, 69.0, 82.0, 78.0, 82.0, 75.0, 82.0, 78.0, 73.0, 71.0, 67.0, 72.0, 77.0, 70.0, 81.0, 67.0, 82.0, 69.0, 75.0, 52.0, 76.0, 75.0, 78.0, 81.0]"
2025-03-12T15:09:50.060692,"[85.0, 81.0, 79.0, 82.0, 73.0, 78.0, 55.0, 74.0, 78.0, 73.0, 81.0, 80.0, 82.0, 76.0, 84.0, 78.0, 72.0, 71.0, 68.0, 75.0, 77.0, 71.0, 80.0, 68.0, 81.0, 70.0, 74.0, 54.0, 77.0, 75.0, 77.0, 79.0]"
2025-03-12T15:09:50.130741,"[83.0, 79.0, 79.0, 81.0, 73.0, 78.0, 54.0, 75.0, 77.0, 71.0, 82.0, 81.0, 82.0, 75.0, 82.0, 78.0, 70.0, 70.0, 64.0, 74.0, 75.0, 71.0, 81.0, 67.0, 81.0, 69.0, 75.0, 52.0, 76.0, 74.0, 79.0, 78.0]"
2025-03-12T15:09:50.210632,"[83.0, 80.0, 81.0, 83.0, 70.0, 75.0, 54.0, 74.0, 78.0, 70.0, 81.0, 77.0, 82.0, 73.0, 79.0, 77.0, 71.0, 71.0, 64.0, 72.0, 73.0, 68.0, 79.0, 64.0, 82.0, 67.0, 73.0, 49.0, 72.0, 72.0, 73.0, 78.0]"
2025-03-12T15:09:50.282057,"[85.0, 82.0, 81.0, 83.0, 71.0, 76.0, 54.0, 74.0, 80.0, 73.0, 81.0, 79.0, 81.0, 73.0, 78.0, 78.0, 70.0, 72.0, 65.0, 71.0, 75.0, 68.0, 79.0, 64.0, 82.0, 68.0, 74.0, 51.0, 74.0, 72.0, 76.0, 79.0]"
